StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,18+,ukres,informed_consent,qage,qgender,attentioncheck,primertimer_First Click,primertimer_Last Click,primertimer_Page Submit,primertimer_Click Count,v1timecont_First Click,v1timecont_Last Click,v1timecont_Page Submit,v1timecont_Click Count,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,contordinary,contordinarythumb_1,contordinarythumb_2,contordinarythumb_3,contordinarythumb_4,contordinarythumb_5,contfewwords,contaltered,contalteredthumb_1,contalteredthumb_2,contalteredthumb_3,contalteredthumb_4,contalteredthumb_5,contalteredwords,contfamiliar_1,contseenbefore,contfamvideothumb_1,contfamvideothumb_2,contfamvideothumb_3,contfamvideothumb_4,contfamvideothumb_5,contawaredf,contdfslider_1,continternet_1,contproficient_1,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,treatordinary,treatordinarythumb_1,treatordinarythumb_2,treatordinarythumb_3,treatordinarythumb_4,treatordinarythumb_5,treatfewwords,treataltered,treatalteredthumb_1,treatalteredthumb_2,treatalteredthumb_3,treatalteredthumb_4,treatalteredthumb_5,treatalteredwords,treatfamiliar_1,treatseenbefore,treatseenthumb_1,treatseenthumb_2,treatseenthumb_3,treatseenthumb_4,treatseenthumb_5,treatawaredf,treatdfslider_1,treatinternet_1,treatproficient_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,exp2dfobv,exp2dfthumb_1,exp2dfthumb_2,exp2dfthumb_3,exp2dfthumb_4,exp2dfthumb_5,exp2confident_1,exp2dfwords,exp2familiar_1,exp2seenbefore,exp2seenbeforethumb_1,exp2seenbeforethumb_2,exp2seenbeforethumb_3,exp2seenbeforethumb_4,exp2seenbeforethumb_5,exp2awaredf,exp2dfslider_1,exp2internet_1,exp2proficient_1,rid,gender,age,education,gc,Create New Field or Choose From Dropdown...
2021-08-26 07:04:07,2021-08-26 07:10:45,0,100,397,1,2021-08-26 07:10:45,R_W1khtwP92sqxRiF,anonymous,EN,1,1,1,64,1,3,74.891,74.891,76.147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.073,0,0,0,33.331,0,29.846,29.846,31.31,1,35.553,35.553,37.139,1,57.226,57.226,58.691,1,2,,,,,,,2,,,,,,,6,2,,,,,,2,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272ec8-fa8c-8fa7-9abe-5681d751ffb5,,,,1,
2021-08-26 07:08:07,2021-08-26 07:13:41,0,100,334,1,2021-08-26 07:13:41,R_3BQfE9dZowlUc4V,anonymous,EN,1,1,1,87,2,3,0,0,76.285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.453,0,0,0,27.766,0,0,0,32.972,0,0,0,31.082,0,0,0,34.787,0,3,,,,1,,9,not sure,5,2,,,,,,2,4,6,3,61272fca-d6b1-f8f0-6add-58163794541c,,,,1,
2021-08-26 07:05:09,2021-08-26 07:14:16,0,100,546,1,2021-08-26 07:14:16,R_43f606n0x5AHAqd,anonymous,EN,1,1,1,69,2,3,0,0,208.688,0,0,0,26.368,0,0,0,26.236,0,0,0,26.613,0,0,0,26.33,0,0,0,26.864,0,2,,,,,,,2,,,,,,,8,1,,,1,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272ee5-fa68-d28c-2194-a3ee953c0907,,,,1,
2021-08-26 07:00:48,2021-08-26 07:14:47,0,100,838,1,2021-08-26 07:14:47,R_yxy1L59JtnJrv8J,anonymous,EN,1,1,1,54,2,3,16.001,94.108,100.653,9,12.031,39.901,48.538,6,4.021,48.286,49.861,10,8.408,41.536,43.138,10,3.683,24.268,26.796,5,3.339,23.624,26.489,5,1,,1,,,,"So much younger ",1,1,,1,,,It just didn’t seem real,7,2,,,,,,1,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61272e0f-4972-dbc7-b692-ab53fe3a4000,,,,1,
2021-08-26 07:10:08,2021-08-26 07:15:58,0,100,349,1,2021-08-26 07:15:58,R_1Cj35EkzYfpGxDe,anonymous,EN,1,1,1,67,2,3,5.201,72.016,73.431,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.372,21.385,26.354,4,1.901,22.664,30.39,7,2.243,32.402,36.259,3,3.173,21.559,26.284,4,1.7,25.884,27.006,3,2,,,,,,,2,,,,,,,9,2,,,,,,1,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127302c-c51f-9c59-98d3-5a06ce025bfb,,,,1,
2021-08-26 07:12:46,2021-08-26 07:18:02,0,100,315,1,2021-08-26 07:18:02,R_30dcKwndQdM22Qq,anonymous,EN,1,1,1,48,1,3,1.393,64.97,65.567,12,4.565,17.166,26.284,4,2.269,18.722,26.24,4,3.65,27.577,28.701,6,2.047,23.117,26.214,5,1.7,27.264,28.176,2,2,,,,,,,2,,,,,,,9,2,,,,,,2,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612730af-27d5-d7b0-30ad-b4124a58dbaf,,,,1,
2021-08-26 07:12:11,2021-08-26 07:18:13,0,100,362,1,2021-08-26 07:18:14,R_22yIKneKNPIha7Z,anonymous,EN,1,1,1,55,2,3,3.329,68.398,69.69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.796,25.31,25.989,3,2.991,19.195,26.149,3,4.821,24.815,26.254,4,3.444,3.444,26.043,1,1.394,16.592,28.893,4,2,,,,,1,4,"The graphics didn't look as smooth ",5,2,,,,,,2,1,9,8,612730ac-b610-be20-7119-ac108d3f3455,,,,1,
2021-08-26 07:10:17,2021-08-26 07:19:43,0,100,566,1,2021-08-26 07:19:44,R_2BeOZTLlIyTgw96,anonymous,EN,1,1,1,46,2,3,196.814,269.121,270.023,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768,18.065,26.426,5,1.187,17.119,25.917,4,0.835,17.198,25.885,6,1.029,16.433,26.001,4,0.895,39.224,42.471,5,2,,,,,,,2,,,,,,,10,2,,,,,,1,2,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273041-c6d0-c5d0-e9d4-c82aed6bb485,,,,1,
2021-08-26 07:15:43,2021-08-26 07:20:13,0,100,269,1,2021-08-26 07:20:13,R_2Esj9hEoI0aNv7q,anonymous,EN,1,1,1,65,1,3,6.158,44.402,70.224,2,16.858,16.858,27.225,1,21.756,21.756,26.3,1,15.646,15.646,26.035,1,8.8,15.997,26.235,2,4.501,25.452,26.444,2,2,,,,,,,2,,,,,,,5,2,,,,,,2,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273181-116d-4422-a24e-6b5c7a1bb23e,,,,1,
2021-08-26 07:14:12,2021-08-26 07:20:27,0,100,375,1,2021-08-26 07:20:27,R_3DoTK4Z0bND7LqS,anonymous,EN,1,1,1,61,2,3,0,0,75.469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91,23.91,26.473,1,0,0,26.489,0,0,0,26.401,0,0,0,27.001,0,0,0,30.92,0,2,,,1,,,8,Slight difference in looks,9,2,,,,,,2,0,10,4,61273124-5902-a450-ba0d-4889d6c2625b,,,,1,
2021-08-26 07:15:33,2021-08-26 07:20:46,0,100,313,1,2021-08-26 07:20:47,R_3syLGlX3aPq4Qks,anonymous,EN,1,1,1,60,2,3,4.076,48.321,49.167,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879,46.69,49.096,9,3.381,26.502,27.336,2,2.656,18.335,26.562,4,3.694,26.793,27.301,4,4.217,20.633,25.801,3,2,,,,,,,2,,,,,,,6,2,,,,,,2,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273189-56a8-7e31-348d-23763031e5df,,,,1,
2021-08-26 07:17:10,2021-08-26 07:22:10,0,100,299,1,2021-08-26 07:22:10,R_3GBu28VQETlohVa,anonymous,EN,1,1,1,45,2,3,15.489,16.266,72.584,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.176,2.176,26.466,1,8.889,14.985,26.17,2,4.669,9.09,26.371,3,5.958,5.958,26.197,1,2.916,27.64,28.606,2,2,,,,,,,2,,,,,,,6,3,,,,,,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612731d8-7b0a-b4c1-a76f-b8b3cd985593,,,,1,
2021-08-26 07:17:13,2021-08-26 07:22:54,0,100,340,1,2021-08-26 07:22:55,R_Uyw9IIbGxM2IeWJ,anonymous,EN,1,1,1,65,2,3,1.784,1.784,53.781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.814,1.814,35.413,1,6.194,6.194,29.96,1,1.74,14.228,26.632,4,1.74,53.886,58.29,5,1.551,1.551,30.167,1,2,,,,,1,8,didn't make sense,10,2,,,,,,2,2,8,4,612731e8-61d6-39a3-349d-286709b3bb24,,,,1,
2021-08-26 07:17:35,2021-08-26 07:23:51,0,100,376,1,2021-08-26 07:23:51,R_DcM88sMTq8tMHLj,anonymous,EN,1,1,1,53,1,3,10.226,58.637,67.224,5,6.155,23.419,26.081,2,5.982,26.945,27.7,4,4.424,26.059,27.178,2,0.979,19.679,26.267,2,1.173,24.825,26.215,3,1,,,,,1,"More technical language, symbol in the background",2,,,,,,,6,2,,,,,,2,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612731ce-7683-15f7-9bf4-02946c260349,,,,1,
2021-08-26 07:20:59,2021-08-26 07:27:08,0,100,368,1,2021-08-26 07:27:09,R_6FPX1bTr9IscJpf,anonymous,EN,1,1,1,70,2,3,4.276,73.094,74.143,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.811,27.753,40.391,3,3.85,28.384,29.493,2,3.016,30.53,31.565,2,3.959,31.44,32.571,2,3.515,31.648,32.719,3,2,,,,,,,2,,,,,,,5,2,,,,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612732bc-aa03-13f0-6554-c79721bbe160,,,,1,
2021-08-26 07:22:09,2021-08-26 07:28:35,0,100,386,1,2021-08-26 07:28:36,R_z6AC1WIHmuFbza1,anonymous,EN,1,1,1,55,1,3,4.004,75.1,76.684,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.069,27.636,29.313,3,2.444,27.275,28.323,4,1.032,15.894,26.49,3,1.19,16.132,26.978,3,1.049,26.655,27.995,2,2,,,,,,,2,,,,,,,6,2,,,,,,1,2,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273309-07d8-3843-3f08-f05024b795b4,,,,1,
2021-08-26 07:22:56,2021-08-26 07:29:41,0,100,404,1,2021-08-26 07:29:41,R_usTb4PDwoMLBiKZ,anonymous,EN,1,1,1,55,1,3,7.552,43.201,115.856,3,4.601,37.101,42.546,4,5.737,5.737,25.901,1,2.591,25.274,26.155,5,4.055,27.57,28.897,2,1.658,23.005,27.267,5,2,,,,,,,2,,,,,,,10,1,,,,1,1,2,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127332d-d7fa-3cf9-4f3a-8dc138b40f8b,,,,1,
2021-08-26 07:24:40,2021-08-26 07:31:10,0,100,390,1,2021-08-26 07:31:10,R_31SnemYcB3oHHsm,anonymous,EN,1,1,1,45,2,3,4.248,80.408,81.37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.692,17.866,26.24,2,6.04,18.244,26.415,2,2.618,16.357,26.143,3,2.474,17.146,26.215,4,3.691,18.215,26,2,1,,,,,1,5,Its like an advert,9,2,,,,,,2,0,5,5,6127339a-140b-8134-915d-e69dc7153e28,,,,1,
2021-08-26 07:25:37,2021-08-26 07:31:32,0,100,354,1,2021-08-26 07:31:32,R_3Mzl3NYkDKPLOI7,anonymous,EN,1,1,1,65,2,3,5.311,71.052,74.176,3,4.573,23.406,26.193,3,3.451,15.656,26.07,2,1.874,33.922,34.5,2,3.543,18.63,25.953,2,2.327,15.916,25.693,2,2,,,,,,,2,,,,,,,10,2,,,,,,2,1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612733ae-29b6-4770-b00b-4a06a1b03f37,,,,1,
2021-08-26 07:28:44,2021-08-26 07:33:40,0,100,295,1,2021-08-26 07:33:40,R_3Ms63n6mHPVGnVH,anonymous,EN,1,1,1,69,1,3,0,0,68.573,0,0,0,29.739,0,0,0,31.147,0,0,0,26.624,0,0,0,27.88,0,0,0,26.709,0,2,,,,,,,2,,,,,,,8,2,,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127348b-6e54-62e9-ff63-6e8938060502,,,,1,
2021-08-26 07:26:53,2021-08-26 07:34:33,0,100,459,1,2021-08-26 07:34:33,R_2RPu3rDkKr9hkHj,anonymous,EN,1,1,1,62,1,3,0,0,67.183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,117.284,0,0,0,37.764,0,0,0,62.686,0,0,0,69.737,0,0,0,27.456,0,1,,1,,,,D.K.,2,,,,,,,7,2,,,,,,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127342c-0550-f8e2-225c-ac056dd278c3,,,,1,
2021-08-26 07:30:16,2021-08-26 07:35:32,0,100,315,1,2021-08-26 07:35:32,R_1NFHOjHdr3zZgmw,anonymous,EN,1,1,1,65,2,3,2.315,71.839,72.426,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.895,25.931,26.6,7,1.358,13.776,25.915,7,1.472,6.374,25.996,6,0.992,23.127,26.164,7,1.408,4.442,26.098,3,2,,,,,,,2,,,,,,,9,1,1,,,,,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612734fc-f7bd-b875-21c4-553fdaac5406,,,,1,
2021-08-26 07:29:40,2021-08-26 07:36:11,0,100,390,1,2021-08-26 07:36:11,R_2Ximmkrkz3ikEGE,anonymous,EN,1,1,1,53,2,3,3.201,79.351,84.501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.221,25.391,26.861,3,6.261,27.839,29.337,3,3.001,23.63,26.494,4,2.301,17.776,26.243,3,6.342,27.145,28.494,3,2,,,,,,,2,,,,,,,9,2,,,,,,2,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612734d8-dfb0-810c-c494-aed55e3af8fd,,,,1,
2021-08-26 07:27:59,2021-08-26 07:36:23,0,100,503,1,2021-08-26 07:36:23,R_1jlyeyFHo1GmQba,anonymous,EN,1,1,1,60,1,3,0,0,72.553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48.85,0,0,0,55.593,0,0,0,58.541,0,3.591,15.401,43.239,2,11.032,12.632,39.043,2,2,,,,,1,5,I could never see Tom Cruise doing a TV advert,8,2,,,,,,1,1,0,7,61273467-aaeb-303f-4bc6-fe62f05f20ef,,,,1,
2021-08-26 07:31:04,2021-08-26 07:36:50,0,100,345,1,2021-08-26 07:36:50,R_20npdjqct800yQh,anonymous,EN,1,1,1,67,2,3,0,0,77.194,0,0,0,28.292,0,0,0,29.97,0,0,0,27.763,0,0,0,26.598,0,0,0,26.354,0,2,,,,,,,2,,,,,,,6,2,,,,,,2,0,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273521-eec5-3642-8b23-75200f987f0a,,,,1,
2021-08-26 07:32:09,2021-08-26 07:36:57,0,100,287,1,2021-08-26 07:36:57,R_2TBgzvZRXVbSfTu,anonymous,EN,1,1,1,69,2,3,0,0,69.461,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.304,0,0,0,26.247,0,0,0,25.925,0,0,0,26.048,0,0,0,25.925,0,2,,,,,,,2,,,,,,,7,2,,,,,,2,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127353a-db7b-c2d8-7586-291c4bede181,,,,1,
2021-08-26 07:36:41,2021-08-26 07:37:02,0,100,20,1,2021-08-26 07:37:02,R_2QSWe2KNoCBI9Av,anonymous,EN,1,1,1,35,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127367c-c2b5-bcb9-15b3-45b6ed9062ed,,,,2,
2021-08-26 07:29:15,2021-08-26 07:37:17,0,100,481,1,2021-08-26 07:37:17,R_268SzeQWwjneDjD,anonymous,EN,1,1,1,71,1,3,0,0,76.091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.414,0,4.81,4.81,34.176,1,0,0,39.927,0,0,0,35.703,0,0,0,28.566,0,2,1,,,1,1,3,"Something about the skin texture and ""blank expression"".",7,2,,,,,,1,4,10,5,612734bd-18bd-3186-2e7b-9e2c55256143,,,,1,
2021-08-26 07:34:23,2021-08-26 07:40:19,0,100,355,1,2021-08-26 07:40:19,R_30eOkL3c9QoutB1,anonymous,EN,1,1,1,54,1,3,4.145,78.492,80.845,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,20.136,26.574,4,0.926,20.295,26.392,3,1.05,22.717,25.934,4,0.749,25.351,26.252,4,0.713,23.614,25.901,5,3,,,,1,,9,"The laugh and walk ",10,2,,,,,,1,8,4,8,612735f2-9ef9-b44c-4ab4-e8b2ac9386dd,,,,1,
2021-08-26 07:33:34,2021-08-26 07:40:44,0,100,430,1,2021-08-26 07:40:44,R_9Y7EDY445qI0OVr,anonymous,EN,1,1,1,67,2,3,5.309,71.796,72.821,3,6.3,20.513,28.568,3,1.493,15.053,27.528,2,1.911,10.229,28.071,3,1.324,29.48,30.264,3,1.298,16.321,29.156,3,1,1,,,,,looked over produced doctored,2,,,,,,,7,2,,,,,,2,1,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612735bd-9d42-b965-5dc8-e29b6c15f1c7,,,,1,
2021-08-26 07:33:57,2021-08-26 07:41:00,0,100,422,1,2021-08-26 07:41:00,R_1qXvDJzkV4Way0r,anonymous,EN,1,1,1,67,2,3,84.124,84.124,87.088,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.1,0,18.97,20.103,27.997,2,23.189,23.189,28.17,1,22.691,22.691,28.984,1,20.883,20.883,28.251,1,2,,,,,,,2,,,,,,,9,2,,,,,,2,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612735d8-b172-be2f-7f4c-ba0a0e361625,,,,1,
2021-08-26 07:36:19,2021-08-26 07:41:34,0,100,315,1,2021-08-26 07:41:35,R_28zITrgZDXPfGrX,anonymous,EN,1,1,1,62,2,3,3.023,65.929,66.879,8,1.883,21.876,26.222,2,1.56,15.687,26.096,3,3.496,17.04,28.091,2,1.337,1.337,26.327,1,4.17,19.57,26.14,3,2,,,,,,,2,,,,,,,7,2,,,,,,1,1,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273633-9ea4-3f59-8063-506ab69421c9,,,,1,
2021-08-26 07:37:11,2021-08-26 07:42:42,0,100,330,1,2021-08-26 07:42:42,R_22RYgbxUBExDQWq,anonymous,EN,1,1,1,58,1,3,0,0,98.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.362,5.362,26.7,1,0,0,27.07,0,0,0,26.553,0,0,0,27.009,0,0,0,26.375,0,2,,,,,,,2,,,,,,,10,2,,,,,,2,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273689-ab63-76dc-6300-c9ac09aa0c4b,,,,1,
2021-08-26 07:41:44,2021-08-26 07:43:27,0,100,102,1,2021-08-26 07:43:28,R_1dbqhf19HELpB6h,anonymous,EN,1,1,1,45,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127379a-963a-a08e-9ea6-07c555478c9f,,,,2,
2021-08-26 07:36:40,2021-08-26 07:43:28,0,100,407,1,2021-08-26 07:43:29,R_1LeqGz1EMGEwfyZ,anonymous,EN,1,1,1,55,2,3,4.623,72.954,73.71,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.325,25.46,27.511,5,3.128,20.044,26.728,4,3.191,19.039,26.84,3,3.128,28.228,28.914,4,2.862,32.693,33.497,3,2,,,,,,,2,,,,,,,9,2,,,,,,2,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61273648-ba32-7974-a45a-f2899682a961,,,,1,
2021-08-26 07:40:47,2021-08-26 07:44:56,0,100,249,1,2021-08-26 07:44:57,R_3QPk7xc2OAMtOKH,anonymous,EN,1,1,1,60,2,3,32.065,32.915,46.256,2,4.442,25.881,26.816,3,4.796,4.796,26.031,1,9.028,15.75,26.201,2,5.896,16.701,26.054,2,5.853,15.774,25.958,2,2,,,,,,,2,,,,,,,8,2,,,,,,1,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127364b-f9aa-5caf-a710-80e628ba13e8,,,,1,
2021-08-26 07:39:15,2021-08-26 07:45:43,0,100,388,1,2021-08-26 07:45:44,R_2TAxD5NNAh3UOGg,anonymous,EN,1,1,1,56,2,3,0,0,71.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.978,0,0,0,26.299,0,0,0,26.444,0,0,0,32.621,0,0,0,26.852,0,2,1,,,,,0,It looked different,10,2,,,,,,2,0,10,7,61273705-0614-0fc0-120d-78c03c8ccde2,,,,1,
2021-08-26 07:11:16,2021-08-26 07:46:18,0,100,2102,1,2021-08-26 07:46:18,R_5A9Nk7LtPSVgUZX,anonymous,EN,1,1,1,62,1,3,0,0,174.996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.684,0,0,0,183.679,0,0,0,30.368,0,0,0,31.46,0,0,0,74.401,0,2,,,,,1,2,mention of other brand names,,2,,,,,,2,0,7,3,61273082-2872-8b01-6bc7-de2bfe4a8a0e,,,,1,
2021-08-26 07:40:28,2021-08-26 07:47:04,0,100,395,1,2021-08-26 07:47:04,R_3j8rQLJkfhSvndo,anonymous,EN,1,1,1,80,1,3,26.572,102.768,107.065,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.931,25.851,28.233,6,3.597,25.427,27.262,6,3.727,22.173,26.769,4,1.987,21.898,26.427,3,2.757,22.052,26.517,3,2,,,,,,,2,,,,,,,9,2,,,,,,1,4,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6127372d-9ada-c77e-fe23-94db623f8008,,,,1,
2021-08-26 07:40:36,2021-08-26 07:49:11,0,100,515,1,2021-08-26 07:49:11,R_1M04z5KfWnphDfj,anonymous,EN,1,1,1,60,2,3,185.928,255.059,255.834,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.628,16.879,26.874,2,1.857,14.049,25.982,2,1.386,16.127,25.83,3,1.122,15.073,26.52,2,1.164,15.432,26.329,2,3,,,,,1,6,less variation of facial expression & inflection of voice,6,2,,,,,,1,1,6,5,61273747-1aa3-fe65-4da0-86a606481dd1,,,,1,
